productId,Rating,Date,Feedback_translated,Feedback,,Name,Country,Upvotes,Downvotes,Product Longevity,User Instructions Clarity,Pain Level,Design,Quality,Ease of Installation,Quality of Material,Functionality,User Friendly,Quality of Material,Adaptability To Environment,Versatility,Size Options,Quality of Shine,Usability,Gameplay Experience,Style,Color Options,Value for money,Tech support,Ease of use,Power efficiency,Fit,Packaging ,Brightness,Application scope,Compatibility,Ease of use,Hygiene,Item specification accuracy
1.01E+15,100,26-Apr-24,,,,션***롱,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,12-May-24,,,,Amazon Shopper,NL,0,0,,,,,,,,,Good,,Fast,High,,,,,,,,,,,,,,,,,,
1.01E+15,100,03-May-24,,,,K***r,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-May-24,Here if the number is complete,Aquí si esta completo el número,,Amazon Shopper,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,19-May-24,,,,A***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,04-May-24,,,,A***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,04-May-24,,,,A***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,10-May-24,,,,R***p,DO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,08-May-24,,,,F***a,IT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-May-24,,,,R***a,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-May-24,,,,R***a,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.00E+12,100,26-May-24,fit and finish is very nice. a nice add-on to your car,fit and finish is very nice. a nice add-on to your car,,r***d,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.00E+12,100,04-Feb-24,Sau potrivit perfect pe un Opel Mokka 2015,Sau potrivit perfect pe un Opel Mokka 2015,,S***l,RO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.00E+12,100,09-Feb-24,Thanks so much nice,Thanks so much nice,,l***a,IE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.00E+12,100,25-May-24,Everything is great.,все отлично.,,Н***ч,RU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.00E+12,100,28-May-24,ottimo,ottimo,,n***o,IT,0,0,,,,Fits ok ,Fits ok ,,,,,,,,More,,,,,,,,,,,,,,,,,
4.00E+12,100,13-May-24,,,,z***c,US,0,0,,,,,Fits ok ,,,,,,,,,,,,,,,,,,,,,,,,,
4.00E+12,100,30-Dec-23,,,,N***c,RS,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.00E+12,100,01-Apr-24,,,,A***s,EE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,19-May-24,sparkle is incredible. Well made. thank you.,sparkle is incredible. Well made. thank you.,,A***d,GB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-May-24,This ring is absolutely beautiful. I was completely thrilled to received the package this morning. It was even more beautiful in person than I expected.  I am so happy I purchased it. It has incredible finger coverage. The sparkle is significant. ,This ring is absolutely beautiful. I was completely thrilled to received the package this morning. It was even more beautiful in person than I expected.  I am so happy I purchased it. It has incredible finger coverage. The sparkle is significant. ,,E***y,CA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,01-May-24,amazing hairs ���,amazing hairs ���,,I***a,NL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Apr-24,,,,a***f,MT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,13-May-24,Well received. But why do you indicate that kI signed the delivery? It is deliveries without signature deposited in letter box,bien reçu. mais pourquoi indiquez  vous que kj'ai signé la livraison? C'est des livraisons sans signature déposées en boite a lettre,,J***e,FX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,10-May-24,"Received the package out of my expectation, the ring is perfect, I like it very much Also the heart rate monitoring function is very accurate, the pedometer function is also very good, I like this ring too much, pleasant shopping experience!","Received the package out of my expectation, the ring is perfect, I like it very much Also the heart rate monitoring function is very accurate, the pedometer function is also very good, I like this ring too much, pleasant shopping experience!",,C*** ,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-May-24,"Item meets description. The installation is pretty much self explaining. Download the app and pair the ring. Measure heart rate continuous or in a set window. also sleep cycle, oxygen level and steps. wave for selfie. After 3-4 days of use still 82% battery remains. Charging still is no fuzz,  but sadly at this moment the box-charger is not available. I still can recommend seller and item.","Item meets description. The installation is pretty much self explaining. Download the app and pair the ring. Measure heart rate continuous or in a set window. also sleep cycle, oxygen level and steps. wave for selfie. After 3-4 days of use still 82% battery remains. Charging still is no fuzz,  but sadly at this moment the box-charger is not available. I still can recommend seller and item.",,G***g,NL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,24-May-24,"Unfortunately, the dimensions you provided are not accurate. I measured the circumference of my finger (70 mm), but the size 12 was too big. Thus, the data measured by the ring are completely inaccurate.","Unfortunately, the dimensions you provided are not accurate. I measured the circumference of my finger (70 mm), but the size 12 was too big. Thus, the data measured by the ring are completely inaccurate.",,M***r,HU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,20-May-24,"Good quality beautiful ring. a little chunky, but smooth and comfortable to wear. The application is not so good unfortunately, could be more interactive and have more AI analysis included. Unfortunately the application for the ring is too simple and not very interactive. Would be happy to pay for the better application, as currently looking like a simple template. Ring itself really good. And of course you get what you pay for. Possibly a little biased as compared with OURA ring.","Good quality beautiful ring. a little chunky, but smooth and comfortable to wear. The application is not so good unfortunately, could be more interactive and have more AI analysis included. Unfortunately the application for the ring is too simple and not very interactive. Would be happy to pay for the better application, as currently looking like a simple template. Ring itself really good. And of course you get what you pay for. Possibly a little biased as compared with OURA ring.",,Amazon Shopper,UK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,25-May-24,"Very fast delivery, ring looks valuable. App is also OK. I still have to test the rest.","Sehr schnelle Lieferung,  Ring sieht wertig aus. App ist auch ok. Den Rest muss ich noch testen.",,Amazon Shopper,DE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,24-May-24,"It's bigger than I thought. Please order sure size. Rorder, but it's big.",제가 생각했던것보다 크네요. 사이즈 확실재서 주문하세요. 대충 쟀더니 크네요,,a***r,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-May-24,"12 size, not 13 ��","12 size, not 13 ��",,G***s,HU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,40,22-May-24,"Arrived today, earlier than estimated delivery. Not tried yet. Only two stars because It arrived in black but ordered in silver with Gold band.","Arrived today, earlier than estimated delivery. Not tried yet. Only two stars because It arrived in black but ordered in silver with Gold band.",,Amazon Shopper,IT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-May-24,"nice, accordig to the description
looks good quality, hope so it will be durable","nice, accordig to the description
looks good quality, hope so it will be durable",,t***r,HU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,08-May-24,It is ujn little big (thick) but meets the expected,Es ujn poco grande (grueso) pero cumple con lo esperado,,a***o,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,17-May-24,Ware ok,Ware ok,,E***t,DE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,40,25-May-24,Don't Divr me,No me dirvr,,m***o,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,20,14-May-24,Does not connect me with the App and does not give me data.,no me conecta con la App y no me da datos.,,Amazon Shopper,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,29-May-24,my ring size is 8. it is still a bit loose. Think 8 is the smallest available. had tested with the app. seems sleep recoding is not accurate. oxygen and blood reading seems close when compared to my Garmin watch reading. For running..if you used the app together you need to turn it on all the way inorder to record the GPS route so not so convenient to use. battery level for me can last 2 to 3 days before I start to charge again.,my ring size is 8. it is still a bit loose. Think 8 is the smallest available. had tested with the app. seems sleep recoding is not accurate. oxygen and blood reading seems close when compared to my Garmin watch reading. For running..if you used the app together you need to turn it on all the way inorder to record the GPS route so not so convenient to use. battery level for me can last 2 to 3 days before I start to charge again.,,Amazon Shopper,SG,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,28-May-24,"I like the ring.  An interesting replacement for a smart watch, of course with fewer functions.   Easy to install on phone and so far works fine.","I like the ring.  An interesting replacement for a smart watch, of course with fewer functions.   Easy to install on phone and so far works fine.",,Amazon Shopper,SI,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,06-May-24,,,,Y***i,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,06-May-24,,,,A***i,KW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Apr-24,,,,A***r,NL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,18-May-24,,,,s***r,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-May-24,,,,G***a,DE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,24-May-24,,,,P***n,CZ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,13-May-24,,,,J***e,FX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,29-May-24,,,,c***n,IL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,12-May-24,,,,G***s,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,14-May-24,This product is true to length and 100% excellent quality.,This product is true to length and 100% excellent quality.,,K***s,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,29-May-24,"I LOVE LOVE LOVE THIS ONE!!! SO EASY TO TAKE CARE OF, AND PUT ON. NOW THIS ONE LOOKS JUST LIKE THE PICTURE!!! BEAUTIFUL!!!","I LOVE LOVE LOVE THIS ONE!!! SO EASY TO TAKE CARE OF, AND PUT ON. NOW THIS ONE LOOKS JUST LIKE THE PICTURE!!! BEAUTIFUL!!!",,R***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-May-24,I have gotten so many compliments! Nice manageable hair.,I have gotten so many compliments! Nice manageable hair.,,l***k,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-May-24,2nd time you bought and excellent quality and fast shipping�Recommended thanks product equal to the image,2da vez que compró y excelente calidad y rápido envío � recomendado gracias producto igual ala imagen,,E***o,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,09-Apr-24,,,,i***a,HR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,13-Apr-24,,,,O***b,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,18-May-24,,,,E***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,11-May-24,Shipped so fast. Beautiful colours ,Shipped so fast. Beautiful colours ,,E***g,CA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-May-24,,,,B***r,BR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-Mar-24,,,,M***e,DE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,06-Feb-24,,,,O***z,PL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-Mar-24,,,,S***y,BR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33006705138,100,20-Apr-24,,,,I***r,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,01-May-24,"Absolutely loved my bob wig! Mostly the authentic color, true to picture. The human hair is incredibly soft and feels natural. ","Absolutely loved my bob wig! Mostly the authentic color, true to picture. The human hair is incredibly soft and feels natural. ",,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,13-May-24,I love the hair it's easy to style I'll buy again,I love the hair it's easy to style I'll buy again,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,15-May-24,,,,Amazon Shopper,FI,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,26-May-24,,,,N***c,SRB,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,22-Mar-24,Very good everything. Thank you. Thank you.,muy bien todo. Gracias.,,M***.,CL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,06-Apr-24,174/76 super,174/76 super,,M***o,SK,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,31-Mar-24,,,,E***i,SA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,05-Apr-24,,,,Amazon Shopper,CZ,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,19-Apr-24,,,,h***r,KR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,28-Apr-24,,,,Amazon Shopper,AE,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,15-Apr-24,"I liked it very much.
Thank you.","Очень понравился.
Спасибо.",,Б***а,RU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,23-Jan-24,super cute would get them again,super cute would get them again,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-Dec-23,They are soo good I love them ,They are soo good I love them ,,I***h,US,0,0,,,,Fast,,,,,,,,,More,Fast,,,,,,,,,,,,,,,,
1.01E+15,60,19-Apr-24,Very thin made weak nails ,Very thin made weak nails ,,T***n,US,0,0,,,,Fits ok ,,,,,,,,,More,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,02-Feb-24,VERY CUTEEE though the nails were shorter than what I thought but that’s okay cus they r still cuteee �,VERY CUTEEE though the nails were shorter than what I thought but that’s okay cus they r still cuteee �,,y***m,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,19-Feb-24,I accidentally said it came but hopefully its cute�,I accidentally said it came but hopefully its cute�,,B***n,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,31-Mar-24,These are honestly so cute the gems are so cute n everything ,These are honestly so cute the gems are so cute n everything ,,S***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,06-Mar-24,Cutest thing thing ,Cutest thing thing ,,J***s,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,60,03-May-24,They where cute like the pic just not as shiny,They where cute like the pic just not as shiny,,3***r,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Poor,,,,,,,,,,,,,,,,
1.01E+15,100,02-Feb-24,CUTE!!!��,CUTE!!!��,,y***m,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,15-Mar-24,All came great ,All came great ,,Amazon Shopper,IL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-Feb-24,Amazing!! The quality of the product is very good and the item corresponds to the photos,incroyable !! la qualité du produit est très très bien et l’article correspond aux photos,,Amazon Shopper,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,23-Jan-24,,,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,03-Apr-24,,,,a***e,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,20-May-24,,,,S***l,US,0,0,,,,Fits ok ,,,,,,,,,Not bad ,Fits ok ,,,,,,,,,,,,,,,,
1.01E+15,80,23-May-24,,,,a***r,CL,0,0,,,,,,,,,,,,,Not bad ,Fits ok ,,,,,,,,,,,,,,,,
1.01E+15,100,11-Jan-24,,,,A***ė,LT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Mar-24,,,,K***a,CO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Mar-24,,,,K***a,CO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Mar-24,,,,K***a,CO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Mar-24,,,,K***a,CO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Mar-24,,,,K***a,CO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,60,23-Mar-24,,,,K***a,CO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Mar-24,,,,K***a,CO,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,27-Apr-24,,,,A***ė,LT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,16-Apr-24,"This is the best hair. It is beautiful full natural look hair, just like the pictures. It is so natural and lace melt to my skin. After wash it didn't shed and looked more natural. Best service would definitely buy again and definitely recommend.","This is the best hair. It is beautiful full natural look hair, just like the pictures. It is so natural and lace melt to my skin. After wash it didn't shed and looked more natural. Best service would definitely buy again and definitely recommend.",,A***d,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,80,18-May-24,"Order well received but I have a doubt about the volume I have a treptop of intensity and I do not see the difference on the other hand it is good of the 30 inches but in volume I have a doubt.
Order well received otherwise nothing to say about the quality. No smell.","commande bien reçue mais j'ai un doute sur le volume j'ai une perfide de 180 d'intensité et je ne vois pas la différence par contre c'est bien bien du 30 pouces mais en volume j'ai un doute. 
commande bien reçu sinon rien a dire sur la qualité. aucune odeur.",,B***a,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,14-Apr-24,"My goodness! ! !This hair is perfect. The wig had no smell to it and it is very full. Knots bleached amazing, melts so effortlessly. Buy this wig if you're looking for something more natural looking unit.","My goodness! ! !This hair is perfect. The wig had no smell to it and it is very full. Knots bleached amazing, melts so effortlessly. Buy this wig if you're looking for something more natural looking unit.",,Z***y,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,27-Apr-24,,,,Amazon Shopper,BR,0,0,,,,,,,,,Good,,,,,,Good,Fast,,,,,,,,,,,,,,
1.01E+15,100,05-May-24,,,,R***y,IL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,21-May-24,,,,R***y,IL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,04-May-24,I receive my key chien stitch � I ordered for my daughter 7 years old and she super happy. The quality is readily nice and beautiful thank you so much again,I receive my key chien stitch � I ordered for my daughter 7 years old and she super happy. The quality is readily nice and beautiful thank you so much again,,Amazon Shopper,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,17-May-24,Of good quality. To see if he holds up well,de bonne qualité.  a voir si il tient bien,,s***r,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,02-May-24,parfait,parfait,,Amazon Shopper,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,23-Apr-24,super!!!,super!!!,,D***d,PL,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,24-May-24,,,,A***m,PT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,04-May-24,,,,S***a,IT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,27-May-24,Fast shipping ,Fast shipping ,,S***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,04-Dec-23,Good,굿,,j***k,KR,0,0,,,,Fits ok ,Fits ok ,Good,,,,,,,,,,,,,,,,,,,,,,,,
1.01E+15,100,14-May-24,,,,L***s,HU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32869295299,100,16-Feb-24,,,,e***r,FR,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,12-Mar-24,"I liked the tail very much, made of natural strands of hair. Long 12 inch, the color is very beautiful as the pictures. Hair can be dried, leveled, washed, they are not confused and behave well. The tail is easy to use, you can quickly make new hairstyles. The delivery of the goods was fast and the goods were delivered in three weeks and the package was tracked all the way. The product is fully consistent with the description and picture in the store app. I give 5 stars for a good and quality product and I advise and recommend the store to everyone.","Хвост очень понравился, сделанный из натуральных прядей волос. Длинна 12 дюймов, цвет очень красивый как на фотографии. Волосы можно сушить, выравнивать, мыть, они не путаются  и хорошо себя ведут. Хвост простой в использовании, можно быстро делать новые прически. Доставка товара была быстрой и товар доставили за три недели и посылка отслеживалась на всем протяжении пути. Товар полностью соответствует описанию и картинке в приложении магазина. Ставлю 5 звёзд за хороший и качественный товар и всем советую и рекомендую магазин.",,r***r,US,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,13-Jan-24,"Delivery 2 weeks.

To choose several shades and different length.
The hair was carefully packed, also a couple of spare clips included.

In total there are 7 strands of different widths in the set.
Hair is natural, good quality.
Length as stated, about 30 cm.

Clips are securely fixed.
Hair is not confused, looks great.
Do not climb, the performance is of high quality.

I can safely advise this store.","Доставка 2 недели.

На выбор несколько оттенков и разная длина.
Волосы были аккуратно упакованы, также в комплекте пара запасных клипс.

Всего в наборе 7 прядей разной ширины.
Волосы натуральные, хорошего качества.
Длина как и заявлено, около 30 см.

Клипсы надежно фиксируются.
Волосы не путаются, смотрятся отлично.
Не лезут, исполнение качественное.

Смело могу советовать этот магазин.",,М***а,RU,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,06-Jan-24,Luxury class hair. Just the most wonderful. I will definitely order more. The delivery is lightning fast.,Волосы люкс класса. Просто чудеснейшие. Буду обязательно заказывать еще. Доставка молниеносная.,,o***o,BY,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,13-Apr-24,"I was super hairy, everything was packed with garnishes, and it was not too hot. I recommend the seller..","волосся супер, все гарно запаковано, і доїхало неушкодженим. рекомендую продавця.                             .",,В***я,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,21-Jan-24,The hair is super amazing it’s soft and it feels really good must purchase ,The hair is super amazing it’s soft and it feels really good must purchase ,,T***r,JM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,13-Mar-24,Very high quality human hair beautiful color in a good gift package clips work well for everyone I recommend,очень качественные натуральные волосы красивый цвет в хороший подарочной упаковке клипсы хорошо работают Всем рекомендую,,O***a,LV,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,07-Dec-23,"Second time I buy I love it, I have short hair to my ear and they look natural","segunda vez que compro me encanta, tengo el pelo corto a la oreja y se me ven naturales",,a***r,MX,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,22-Apr-24,Recommend store and product!���The parcel was carefully and carefully packed and quickly shipped��Thank you�,Рекомендую магазин и товар! ��� Посылка была бережно и аккуратно запакована и быстро отправлена �� Спасибо � ,,U***я,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,16-Apr-24,"Great strand in a beautiful package, there are hairpins. Thank you and recommend reliable seller⭐⭐⭐⭐⭐","Великолепная прядь в красивой упаковке, есть заколочки. Спасибо и рекомендую надёжного продавца ⭐⭐⭐⭐⭐",,i***r,UA,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,21-Apr-24,"1 week fast shipping.
Perfect as always.
In box and with spare clips.
Super silky, large amount of hair with good coverage.
Precious.
Recommended product and store","Envío rápido de 1 semana.
Perfecto como siempre.
En caja y con clips de repuesto.
Super sedosas, gran cantidad de pelo con buena cobertura.
Preciosas.
Producto y tienda recomendados",,Amazon Shopper,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32967163132,100,05-Feb-24,"Good quality and very fast shipping, complies with the advertised, as always very well, seller totally recommended","Buena calidad y envío muy rápido, cumple con lo anunciado, como siempre muy bien, vendedor totalmente recomendable",,a***g,ES,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
